Time,Va,Vb,Vc ,Ia,Ib,Ic,Va_cap,Vb_cap,Vc_cap,Ia_flt,Ib_flt,Ic_flt
0.131852889,-0.51495,-0.51371,1.0302,5492.4,-4567.4,-924.95,-31.18,121.92,-102.06,0,0,0
0.131952889,-0.48213,-0.54738,1.0314,5553.7,-4412.1,-1141.6,-33.583,123.27,-101.12,0,0,0
0.132052889,-0.4491,-0.58005,1.03,5610.5,-4253.1,-1357.4,-35.961,124.55,-100.13,0,0,0
0.132152889,-0.41502,-0.61163,1.028,5662.8,-4090.3,-1572.6,-38.314,125.75,-99.08,0,0,0
0.132252889,-0.38008,-0.64305,1.025,5710.7,-3924.1,-1786.5,-40.639,126.88,-97.982,0,0,0
0.132352889,-0.34543,-0.67336,1.0193,5753.9,-3754.7,-1999.2,-42.935,127.93,-96.835,0,0,0
0.132452889,-0.30939,-0.70239,1.0133,5792.8,-3582,-2210.9,-45.202,128.91,-95.639,0,0,0
0.132552889,-0.27288,-0.73105,1.0057,5827.3,-3406.4,-2420.9,-47.438,129.81,-94.395,0,0,0
0.132652889,-0.23762,-0.7582,0.99566,5857.3,-3228.1,-2629.2,-49.641,130.64,-93.104,0,0,0
0.132752889,-0.20045,-0.78411,0.98492,5883,-3046.9,-2836.1,-51.811,131.38,-91.767,0,0,0
0.132852889,-0.16223,-0.81008,0.97373,5904.2,-2863.3,-3040.9,-53.946,132.06,-90.386,0,0,0
0.132952889,-0.12474,-0.83317,0.95967,5921.1,-2677.4,-3243.7,-56.045,132.65,-88.96,0,0,0
0.133052889,-0.085501,-0.85677,0.94598,5933.8,-2488.9,-3444.9,-58.108,133.17,-87.491,0,0,0
0.133152889,-0.050066,-0.87941,0.92889,5942.3,-2298.5,-3643.9,-60.133,133.61,-85.98,0,0,0
0.133252889,-0.0080943,-0.8993,0.91296,5946.6,-2106.1,-3840.5,-62.118,133.97,-84.429,0,0,0
0.133277928,-1.51E-06,-0.90431,0.90784,5947,-2057.5,-3889.5,-62.609,134.05,-84.034,0,0,0
0.133277928,-1.51E-06,-0.90431,0.90784,5947,-2057.5,-3889.5,-62.609,134.05,-84.034,0,0,0
0.133377928,0.037384,-0.92371,0.88823,5946.2,-1862.5,-4083.8,-64.545,134.32,-82.433,0,0,0
0.133477928,0.074738,-0.94123,0.86823,5941.4,-1665.7,-4275.7,-66.439,134.51,-80.793,0,0,0
0.133577928,0.11316,-0.95804,0.84675,5932.5,-1467.4,-4465.1,-68.291,134.63,-79.116,0,0,0
0.133677928,0.15106,-0.97333,0.82411,5919.7,-1267.7,-4651.9,-70.101,134.67,-77.403,0,0,0
0.133777928,0.18882,-0.98762,0.80064,5902.9,-1066.9,-4835.9,-71.866,134.63,-75.655,0,0,0
0.133877928,0.22607,-0.99982,0.77587,5882.1,-865.02,-5017,-73.586,134.52,-73.873,0,0,0
0.133977928,0.26324,-1.011,0.74965,5857.5,-661.8,-5195.7,-75.261,134.33,-72.059,0,0,0
0.134077928,0.29997,-1.0211,0.72279,5829,-457.71,-5371.3,-76.889,134.07,-70.213,0,0,0
0.134177928,0.33642,-1.0291,0.69516,5796.6,-252.75,-5543.9,-78.47,133.73,-68.336,0,0,0
0.134277928,0.37207,-1.0359,0.6657,5760.5,-46.74,-5713.8,-80.003,133.32,-66.431,0,0,0
0.134377928,0.40755,-1.0417,0.63609,5720.6,159.85,-5880.5,-81.487,132.83,-64.497,0,0,0
0.134477928,0.44208,-1.0455,0.6053,5676.9,367.06,-6043.9,-82.921,132.28,-62.537,0,0,0
0.134577928,0.47636,-1.048,0.57359,5629.5,575.03,-6204.5,-84.306,131.65,-60.552,0,0,0
0.134676014,0.50919,-1.0493,0.54193,5579.3,779.37,-6358.7,-85.615,130.96,-58.58,0,0,0
0.134676014,0.50919,-1.0493,0.54193,5579.3,779.37,-6358.7,-85.615,130.96,-58.58,0,0,0
0.134676014,0.50919,-1.0493,0.54193,5579.3,779.37,-6358.7,-85.615,130.96,-58.58,0,0,0
0.134706014,0.51883,-1.0486,0.53162,5563.2,842.14,-6405.4,-86.005,130.73,-57.973,0,0,0
0.134783895,0.54455,-1.0486,0.50615,5520,1005.1,-6525.1,-86.997,130.12,-56.387,0,0,0
0.134883895,0.57628,-1.0465,0.47215,5461.1,1214.4,-6675.5,-88.224,129.27,-54.331,0,0,0
0.134983895,0.60746,-1.0437,0.43807,5398.5,1423.7,-6822.1,-89.399,128.35,-52.255,0,0,0
0.135083895,0.63782,-1.0388,0.40278,5332,1632.9,-6964.9,-90.521,127.37,-50.16,0,0,0
0.13511282,0.64634,-1.0369,0.39235,5312.1,1693.6,-7005.6,-90.835,127.07,-49.55,0,0,0
0.13511282,0.64634,-1.0369,0.39235,5312.1,1693.6,-7005.6,-90.835,127.07,-49.55,0,0,0
0.13521282,0.67549,-1.032,0.35787,5240.5,1902.3,-7142.8,-91.888,125.99,-47.432,0,0,0
0.13531282,0.70304,-1.0223,0.32056,5165,2110.9,-7275.9,-92.886,124.85,-45.299,0,0,0
0.13541282,0.73053,-1.0136,0.28455,5086,2319.9,-7405.9,-93.829,123.64,-43.15,0,0,0
0.13551282,0.75653,-1.0022,0.24745,5003.3,2528.5,-7531.8,-94.718,122.36,-40.988,0,0,0
0.13561282,0.78168,-0.99017,0.21014,4917,2736.7,-7653.7,-95.551,121.02,-38.814,0,0,0
0.13571282,0.80553,-0.97649,0.17279,4827.1,2944.4,-7771.5,-96.328,119.62,-36.629,0,0,0
0.13581282,0.82831,-0.96199,0.1355,4733.4,3151.3,-7884.7,-97.049,118.16,-34.434,0,0,0
0.13591282,0.84983,-0.94563,0.097616,4636,3357.3,-7993.2,-97.713,116.63,-32.232,0,0,0
0.13601282,0.8704,-0.92815,0.059749,4534.8,3562.3,-8097.1,-98.321,115.04,-30.022,0,0,0
0.13611282,0.88952,-0.90935,0.021844,4430,3766.3,-8196.3,-98.872,113.39,-27.807,0,0,0
0.136169789,0.89996,-0.89798,6.89E-07,4368.7,3882.1,-8250.7,-99.16,112.43,-26.544,0,0,0
0.136169789,0.89996,-0.89798,6.89E-07,4368.7,3882.1,-8250.7,-99.16,112.43,-26.544,0,0,0
0.136269789,0.91711,-0.87725,-0.037198,4258.3,4084,-8342.3,-99.622,110.69,-24.323,0,0,0
0.136363213,0.93202,-0.85758,-0.072976,4151.9,4271.3,-8423.2,-100,109.01,-22.247,0,0,0
0.136363213,0.93202,-0.85758,-0.072976,4151.9,4271.3,-8423.2,-100,109.01,-22.247,0,0,0
0.136463213,0.94742,-0.83174,-0.10902,4034.3,4469.6,-8503.8,-100.35,107.17,-20.024,0,0,0
0.136563213,0.96061,-0.80513,-0.14648,3912.9,4665.9,-8578.8,-100.64,105.27,-17.801,0,0,0
0.136663213,0.97212,-0.78429,-0.18336,3787.8,4860.6,-8648.5,-100.88,103.31,-15.581,0,0,0
0.136763213,0.98307,-0.75875,-0.22079,3659.4,5053,-8712.4,-101.06,101.31,-13.364,0,0,0
0.136863213,0.99231,-0.73278,-0.2573,3528.1,5242.9,-8771,-101.18,99.256,-11.152,0,0,0
0.136963213,1.0004,-0.70532,-0.29298,3393.6,5430,-8823.5,-101.24,97.154,-8.9459,0,0,0
0.137063213,1.0072,-0.67653,-0.32862,3256,5614,-8870,-101.24,95.004,-6.7475,0,0,0
0.137163213,1.0125,-0.6469,-0.36398,3115.5,5794.9,-8910.3,-101.19,92.808,-4.5579,0,0,0
0.137263213,1.0164,-0.61537,-0.39936,2972.1,5972.7,-8944.8,-101.08,90.569,-2.3785,0,0,0
0.137363213,1.0186,-0.57954,-0.43732,2826.3,6149.2,-8975.5,-100.92,88.287,-0.2105,0,0,0
0.137435816,1.0199,-0.56159,-0.45617,2720.5,6274.9,-8995.4,-100.76,86.604,1.3558,0,0,0
0.13750842,1.0203,-0.53851,-0.47983,2611.7,6396.9,-9008.6,-100.58,84.9,2.915,0,0,0
0.13760842,1.0196,-0.50593,-0.51202,2459.8,6561.3,-9021.1,-100.27,82.519,5.0498,0,0,0
0.13770842,1.0174,-0.47279,-0.54298,2305.8,6721,-9026.8,-99.912,80.102,7.1686,0,0,0
0.13780842,1.014,-0.43838,-0.57373,2149.7,6876,-9025.7,-99.497,77.649,9.2703,0,0,0
0.13790842,1.0091,-0.40335,-0.60384,1991.9,7026.2,-9018.1,-99.028,75.162,11.354,0,0,0
0.13800842,1.0027,-0.36737,-0.63355,1832.5,7171.9,-9004.4,-98.504,72.644,13.417,0,0,0
0.13810842,0.99458,-0.32834,-0.6649,1671.9,7314.3,-8986.2,-97.927,70.095,15.46,0,0,0
0.138186512,0.98829,-0.3052,-0.68203,1547,7421.6,-8968.6,-97.439,68.084,17.04,0,0,0
0.138264605,0.98084,-0.27648,-0.70266,1420.4,7523.8,-8944.2,-96.918,66.056,18.606,0,0,0
0.138364605,0.97008,-0.2402,-0.72825,1257.6,7649.4,-8907.1,-96.206,63.437,20.591,0,0,0
0.138464605,0.95786,-0.20379,-0.75243,1094.4,7768.9,-8863.3,-95.442,60.794,22.551,0,0,0
0.138564605,0.94446,-0.16734,-0.77546,930.73,7881.8,-8812.5,-94.628,58.128,24.484,0,0,0
0.138664605,0.9298,-0.13042,-0.79769,766.77,7987.8,-8754.6,-93.763,55.442,26.391,0,0,0
0.138764605,0.91379,-0.092693,-0.81944,602.97,8087.5,-8690.5,-92.85,52.738,28.269,0,0,0
0.138864605,0.89697,-0.055065,-0.84042,440.25,8181.1,-8621.3,-91.888,50.017,30.119,0,0,0
0.138964605,0.87872,-0.017017,-0.85984,278.76,8268.1,-8546.8,-90.879,47.281,31.938,0,0,0
0.139010835,0.86981,-1.66E-07,-0.86797,204.51,8305.9,-8510.4,-90.397,46.011,32.769,0,0,0
0.139010835,0.86981,-1.66E-07,-0.86797,204.51,8305.9,-8510.4,-90.397,46.011,32.769,0,0,0
0.139040835,0.86408,0.010783,-0.87345,156.44,8329.7,-8486.1,-90.079,45.186,33.304,0,0,0
0.139070835,0.85828,0.021951,-0.87877,108.61,8352.8,-8461.4,-89.757,44.359,33.837,0,0,0
0.139170835,0.8376,0.059304,-0.89548,-49.873,8425.3,-8375.4,-88.654,41.598,35.592,0,0,0
0.139270835,0.81597,0.096393,-0.91095,-206.6,8490.7,-8284.1,-87.506,38.827,37.315,0,0,0
0.139370835,0.7931,0.13338,-0.92511,-361.38,8549,-8187.6,-86.315,36.048,39.004,0,0,0
0.139470835,0.76908,0.17011,-0.93792,-514.16,8600.2,-8086.1,-85.082,33.263,40.659,0,0,0
0.139570835,0.74397,0.2068,-0.9496,-664.92,8644.7,-7979.7,-83.808,30.475,42.279,0,0,0
0.139670835,0.71815,0.24327,-0.96024,-813.28,8682.5,-7869.2,-82.494,27.683,43.864,0,0,0
0.139770835,0.69081,0.28013,-0.96973,-958.89,8713.7,-7754.9,-81.141,24.891,45.413,0,0,0
0.139870835,0.6644,0.31477,-0.97787,-1100.4,8737,-7636.6,-79.75,22.1,46.925,0,0,0
0.139970835,0.63613,0.34962,-0.98453,-1237.6,8751.9,-7514.3,-78.323,19.312,48.4,0,0,0
0.140070835,0.60683,0.38417,-0.98976,-1370.8,8759.4,-7388.6,-76.86,16.528,49.838,0,0,0
0.140170835,0.57639,0.41854,-0.99369,-1500.3,8760.2,-7259.8,-75.364,13.751,51.237,0,0,0
0.140270835,0.54479,0.45266,-0.99624,-1626.3,8754.8,-7128.5,-73.835,10.981,52.598,0,0,0
0.140370835,0.51269,0.48585,-0.9974,-1748.8,8743.8,-6995,-72.275,8.2205,53.92,0,0,0
0.140470835,0.48029,0.51847,-0.99766,-1867.2,8726.6,-6859.4,-70.684,5.4708,55.203,0,0,0
0.140570835,0.44912,0.5484,-0.99655,-1979.2,8700.8,-6721.7,-69.065,2.7335,56.446,0,0,0
0.140670835,0.41581,0.57892,-0.99379,-2085.6,8667.5,-6581.9,-67.418,0.010319,57.65,0,0,0
0.140770835,0.38184,0.6092,-0.98992,-2187.3,8628.2,-6441,-65.745,-2.6974,58.814,0,0,0
0.140870835,0.34809,0.63821,-0.98505,-2283.6,8583.1,-6299.5,-64.048,-5.388,59.938,0,0,0
0.140970835,0.3137,0.66616,-0.97836,-2372.9,8529.5,-6156.6,-62.327,-8.0603,61.021,0,0,0
0.141070835,0.27777,0.69381,-0.97027,-2457.1,8470.1,-6013,-60.584,-10.713,62.065,0,0,0
0.141170835,0.24149,0.7207,-0.96095,-2536.6,8405.7,-5869.1,-58.821,-13.344,63.069,0,0,0
0.141270835,0.20538,0.74599,-0.95029,-2610.8,8336.2,-5725.4,-57.038,-15.952,64.032,0,0,0
0.141370835,0.16896,0.77056,-0.93849,-2679.4,8261.3,-5581.9,-55.238,-18.537,64.956,0,0,0
0.141470835,0.13184,0.79449,-0.92533,-2742.8,8181.9,-5439.2,-53.421,-21.097,65.839,0,0,0
0.141570835,0.095274,0.81674,-0.91095,-2800.7,8098,-5297.3,-51.589,-23.63,66.682,0,0,0
0.141670835,0.058285,0.8382,-0.89542,-2853,8009.5,-5156.5,-49.742,-26.136,67.485,0,0,0
0.141770835,0.020693,0.85881,-0.87849,-2900.2,7917.2,-5017,-47.883,-28.614,68.248,0,0,0
0.141827999,-2.79E-07,0.86933,-0.86833,-2924.7,7862.8,-4938,-46.815,-30.017,68.666,0,0,0
0.141827999,-2.79E-07,0.86933,-0.86833,-2924.7,7862.8,-4938,-46.815,-30.017,68.666,0,0,0
0.141927999,-0.036592,0.88793,-0.85018,-2962.7,7764,-4801.3,-44.939,-32.447,69.368,0,0,0
0.142027999,-0.074274,0.90536,-0.82985,-2995.6,7662,-4666.5,-43.053,-34.846,70.029,0,0,0
0.142127999,-0.11147,0.92123,-0.80888,-3023.7,7557.2,-4533.5,-41.159,-37.214,70.652,0,0,0
0.142227999,-0.14858,0.93617,-0.78675,-3046.8,7449.6,-4402.8,-39.257,-39.548,71.236,0,0,0
0.142327999,-0.18593,0.95007,-0.76333,-3065.5,7339.8,-4274.4,-37.35,-41.848,71.781,0,0,0
0.142427999,-0.2217,0.96176,-0.73913,-3079.5,7228,-4148.5,-35.439,-44.113,72.288,0,0,0
0.142527999,-0.25807,0.97276,-0.71398,-3088.6,7113.9,-4025.3,-33.524,-46.343,72.757,0,0,0
0.142627999,-0.29377,0.98221,-0.6877,-3093.2,6998,-3904.7,-31.606,-48.537,73.188,0,0,0
0.142727999,-0.32939,0.99055,-0.6605,-3093.5,6880.6,-3787,-29.687,-50.693,73.582,0,0,0
0.142827999,-0.36441,0.99736,-0.63212,-3089.8,6762,-3672.3,-27.768,-52.811,73.939,0,0,0
0.142927999,-0.39906,1.0029,-0.60304,-3082.1,6642.6,-3560.4,-25.849,-54.891,74.259,0,0,0
0.143027999,-0.43308,1.007,-0.57306,-3070.8,6522.4,-3451.6,-23.933,-56.932,74.542,0,0,0
0.143127999,-0.46648,1.01,-0.54232,-3056,6401.8,-3345.8,-22.019,-58.933,74.79,0,0,0
0.143227999,-0.49962,1.0109,-0.51078,-3037.8,6281,-3243.1,-20.109,-60.893,75.002,0,0,0
0.143327999,-0.5319,1.0109,-0.47852,-3016.6,6160.1,-3143.5,-18.204,-62.813,75.178,0,0,0
0.143427999,-0.56309,1.0094,-0.44559,-2992.5,6039.4,-3046.9,-16.304,-64.691,75.32,0,0,0
0.143527999,-0.59355,1.0067,-0.41198,-2965.7,5919,-2953.3,-14.412,-66.528,75.427,0,0,0
0.143627999,-0.62387,1.0022,-0.37793,-2936.4,5799.2,-2862.7,-12.526,-68.322,75.5,0,0,0
0.143727999,-0.65266,0.9967,-0.34323,-2904.9,5680,-2775.1,-10.649,-70.073,75.539,0,0,0
0.143827999,-0.68129,0.98993,-0.3078,-2871.6,5562,-2690.4,-8.7803,-71.782,75.545,0,0,0
0.143927999,-0.70832,0.98067,-0.27232,-2836.7,5445.2,-2608.5,-6.9219,-73.447,75.517,0,0,0
0.144027999,-0.73475,0.97101,-0.23626,-2799.7,5329.1,-2529.4,-5.074,-75.067,75.457,0,0,0
0.144127999,-0.75875,0.95963,-0.2002,-2761.2,5214.2,-2453.1,-3.2374,-76.644,75.365,0,0,0
0.144227999,-0.78463,0.94788,-0.16357,-2721.3,5100.6,-2379.4,-1.413,-78.176,75.24,0,0,0
0.144327999,-0.80526,0.93297,-0.12653,-2680.3,4988.5,-2308.2,0.39869,-79.664,75.084,0,0,0
0.144427999,-0.82624,0.91848,-0.090011,-2638.3,4877.8,-2239.5,2.1969,-81.106,74.896,0,0,0
0.144527999,-0.84381,0.90239,-0.053607,-2595.4,4768.7,-2173.3,3.981,-82.503,74.678,0,0,0
0.144627999,-0.86759,0.88247,-0.016093,-2552,4661.3,-2109.3,5.7504,-83.854,74.429,0,0,0
0.14468284,-0.87053,0.86761,6.95E-06,-2527.6,4603.2,-2075.6,6.7143,-84.576,74.28,0,0,0
0.14468284,-0.87053,0.86761,6.95E-06,-2527.6,4603.2,-2075.6,6.7143,-84.576,74.28,0,0,0
0.14468284,-0.87053,0.86761,6.95E-06,-2527.6,4603.2,-2075.6,6.7143,-84.576,74.28,0,0,0
0.14471284,-0.88439,0.86899,0.017363,-2514.6,4571.6,-2057,7.2396,-84.964,74.195,0,0,0
0.144757723,-0.89071,0.86523,0.034584,-2494.6,4524.6,-2029.9,8.0228,-85.539,74.062,0,0,0
0.144857723,-0.90711,0.84941,0.074239,-2450.3,4421.1,-1970.9,9.756,-86.784,73.744,0,0,0
0.144957723,-0.9249,0.80895,0.10491,-2406.5,4319.5,-1913,11.472,-87.984,73.397,0,0,0
0.145057723,-0.93849,0.78312,0.14024,-2362.6,4220,-1857.4,13.172,-89.137,73.022,0,0,0
0.145157723,-0.94974,0.76909,0.17973,-2318,4122,-1804,14.853,-90.244,72.617,0,0,0
0.145257723,-0.96146,0.74355,0.2164,-2273.7,4025.8,-1752,16.517,-91.304,72.184,0,0,0
0.145357723,-0.97109,0.71792,0.25296,-2230.3,3931.5,-1701.3,18.161,-92.317,71.724,0,0,0
0.145457723,-0.97934,0.69056,0.28841,-2187.1,3839,-1652,19.786,-93.283,71.235,0,0,0
0.145557723,-0.98679,0.66267,0.32379,-2144.5,3748.5,-1604,21.391,-94.203,70.72,0,0,0
0.145657723,-0.99262,0.63495,0.35882,-2102.7,3659.9,-1557.2,22.976,-95.075,70.177,0,0,0
0.145757723,-0.99648,0.60408,0.39257,-2061.3,3572.9,-1511.6,24.541,-95.9,69.608,0,0,0
0.145857723,-0.9998,0.5729,0.4261,-2020.8,3487.9,-1467,26.084,-96.678,69.013,0,0,0
0.145957723,-1.0003,0.54283,0.45908,-1981.2,3404.7,-1423.5,27.606,-97.409,68.392,0,0,0
0.146057723,-1.0007,0.50957,0.49105,-1942.3,3323.2,-1381,29.106,-98.093,67.745,0,0,0
0.146157723,-0.99949,0.4768,0.52266,-1904.4,3243.6,-1339.2,30.583,-98.729,67.074,0,0,0
0.146257723,-0.99541,0.44369,0.55322,-1867.6,3165.8,-1298.2,32.038,-99.318,66.377,0,0,0
0.146357723,-0.99184,0.40904,0.58294,-1831.6,3089.6,-1258,33.47,-99.861,65.656,0,0,0
0.146457723,-0.98643,0.37442,0.61199,-1796.8,3015.2,-1218.4,34.879,-100.36,64.912,0,0,0
0.146557723,-0.97858,0.33917,0.63987,-1763.2,2942.5,-1179.4,36.263,-100.8,64.143,0,0,0
0.146657723,-0.97044,0.30323,0.66654,-1730.4,2871.4,-1141,37.624,-101.21,63.351,0,0,0
0.146757723,-0.96092,0.26785,0.69292,-1698.9,2802,-1103.1,38.96,-101.56,62.536,0,0,0
0.146857723,-0.94956,0.2307,0.7175,-1668.7,2734.4,-1065.7,40.272,-101.87,61.699,0,0,0
0.146957723,-0.93668,0.19486,0.74156,-1639.5,2668.2,-1028.7,41.559,-102.13,60.839,0,0,0
0.147057723,-0.9224,0.15843,0.76443,-1611.7,2603.7,-992.03,42.82,-102.34,59.958,0,0,0
0.147157723,-0.90873,0.12174,0.78634,-1585.6,2541.3,-955.7,44.056,-102.51,59.055,0,0,0
0.147257723,-0.89274,0.083908,0.80673,-1560.9,2480.6,-919.74,45.266,-102.63,58.131,0,0,0
0.147357723,-0.87338,0.046992,0.82594,-1537.4,2421.3,-883.93,46.45,-102.71,57.187,0,0,0
0.147457723,-0.85392,0.0098655,0.8438,-1515,2363.4,-848.44,47.608,-102.74,56.222,0,0,0
0.147487659,-0.85066,-6.71E-06,0.85007,-1509.6,2347,-837.4,47.949,-102.74,55.929,0,0,0
0.147487659,-0.85066,-6.71E-06,0.85007,-1509.6,2347,-837.4,47.949,-102.74,55.929,0,0,0
0.147517659,-0.84212,-0.012068,0.85376,-1503,2330,-827.02,48.289,-102.74,55.634,0,0,0
0.147547659,-0.83646,-0.023241,0.85933,-1496.8,2313.1,-816.35,48.626,-102.73,55.337,0,0,0
0.147647659,-0.81511,-0.060514,0.87508,-1476.8,2257.9,-781.04,49.734,-102.67,54.335,0,0,0
0.147747659,-0.79297,-0.097175,0.88928,-1458.2,2204.1,-745.86,50.814,-102.57,53.314,0,0,0
0.147847659,-0.76995,-0.13309,0.90272,-1441.5,2152.1,-710.64,51.868,-102.42,52.274,0,0,0
0.147947659,-0.7462,-0.16774,0.91502,-1427,2102.3,-675.31,52.894,-102.23,51.216,0,0,0
0.148047659,-0.71998,-0.20404,0.92541,-1414.1,2054.2,-640.1,53.893,-102,50.14,0,0,0
0.148147659,-0.69341,-0.24095,0.93426,-1402.3,2007.1,-604.81,54.865,-101.72,49.047,0,0,0
0.148247659,-0.66572,-0.27634,0.94164,-1392,1961.5,-569.51,55.809,-101.4,47.936,0,0,0
0.148347659,-0.63585,-0.31201,0.94701,-1382.6,1917,-534.36,56.726,-101.03,46.809,0,0,0
0.148412641,-0.61792,-0.33412,0.95078,-1376.9,1888,-511.14,57.306,-100.77,46.067,0,0,0
0.148477624,-0.59956,-0.35571,0.95415,-1372.3,1860.2,-487.84,57.875,-100.49,45.32,0,0,0
0.148577624,-0.5695,-0.38924,0.95734,-1367,1818.6,-451.68,58.727,-100.03,44.156,0,0,0
0.148677624,-0.53869,-0.42184,0.95934,-1363.5,1778.6,-415.14,59.551,-99.522,42.977,0,0,0
0.148777624,-0.50729,-0.45353,0.96009,-1362.1,1740.3,-378.19,60.347,-98.974,41.783,0,0,0
0.148877624,-0.47515,-0.48437,0.95963,-1363.2,1704,-340.79,61.115,-98.385,40.574,0,0,0
0.148977624,-0.44175,-0.51498,0.95766,-1366.6,1669.5,-302.89,61.855,-97.754,39.352,0,0,0
0.149077624,-0.40881,-0.54426,0.95358,-1371.8,1636.1,-264.36,62.566,-97.083,38.115,0,0,0
0.149177624,-0.37488,-0.57405,0.94875,-1378.4,1604.1,-225.68,63.25,-96.372,36.866,0,0,0
0.149277624,-0.34025,-0.60277,0.94246,-1386.4,1572.2,-185.77,63.905,-95.621,35.604,0,0,0
0.149377624,-0.305,-0.63036,0.93462,-1396.1,1541,-144.91,64.533,-94.831,34.329,0,0,0
0.149477624,-0.26969,-0.65672,0.92561,-1407.7,1510.9,-103.16,65.132,-94.001,33.042,0,0,0
0.149577624,-0.23417,-0.68194,0.91532,-1421.4,1481.9,-60.558,65.702,-93.134,31.744,0,0,0
0.149677624,-0.19808,-0.70637,0.90367,-1436.8,1453.9,-17.137,66.245,-92.228,30.434,0,0,0
0.149777624,-0.1618,-0.72958,0.89058,-1453.8,1426.5,27.272,66.759,-91.285,29.114,0,0,0
0.149877624,-0.12544,-0.75256,0.87646,-1472.6,1399.6,72.97,67.246,-90.305,27.783,0,0,0
0.149977624,-0.088676,-0.77389,0.86097,-1493.1,1373,120.14,67.704,-89.288,26.442,0,0,0
0.150077624,-0.051972,-0.79361,0.84458,-1515.3,1346.7,168.55,68.134,-88.235,25.092,0,0,0
0.150177624,-0.015367,-0.81237,0.82697,-1539,1320.8,218.25,68.536,-87.147,23.732,0,0,0
0.1502174,-1.19E-06,-0.81961,0.8187,-1548.6,1310.5,238.06,68.688,-86.704,23.189,0,0,0
0.1502174,-1.19E-06,-0.81961,0.8187,-1548.6,1310.5,238.06,68.688,-86.704,23.189,0,0,0
0.1502474,0.010257,-0.82524,0.81414,-1556.4,1302.7,253.71,68.8,-86.366,22.778,0,0,0
0.1502774,0.021397,-0.82993,0.80771,-1564.3,1295,269.38,68.909,-86.026,22.367,0,0,0
0.1503774,0.057854,-0.84696,0.78807,-1591.6,1269.3,322.34,69.256,-84.867,20.99,0,0,0
0.1504774,0.094327,-0.86209,0.76675,-1620.4,1243.6,376.81,69.574,-83.674,19.605,0,0,0
0.1505774,0.13065,-0.87611,0.7444,-1650.6,1217.9,432.72,69.864,-82.448,18.213,0,0,0
0.1506774,0.16689,-0.88846,0.72066,-1681.9,1192,489.92,70.127,-81.188,16.814,0,0,0
0.1507774,0.20287,-0.89925,0.69576,-1714,1165.8,548.21,70.362,-79.895,15.408,0,0,0
0.1508774,0.23835,-0.90902,0.67026,-1746.8,1139.1,607.74,70.569,-78.571,13.996,0,0,0
0.1509774,0.2739,-0.9181,0.64362,-1780.6,1111.8,668.74,70.749,-77.214,12.578,0,0,0
0.1510774,0.30792,-0.92642,0.61775,-1815.7,1083.6,732.06,70.901,-75.826,11.154,0,0,0
0.1511774,0.34194,-0.93352,0.59037,-1852.5,1054.8,797.74,71.025,-74.408,9.7263,0,0,0
0.1512774,0.37569,-0.93764,0.56084,-1890.3,1025,865.28,71.122,-72.959,8.2936,0,0,0
0.1513774,0.40884,-0.94056,0.53062,-1928.4,994.07,934.3,71.191,-71.481,6.8567,0,0,0
0.1514774,0.44192,-0.94323,0.50015,-1966.5,961.99,1004.5,71.233,-69.973,5.4163,0,0,0
0.1515774,0.47426,-0.94479,0.46929,-2004,928.6,1075.4,71.248,-68.437,3.9728,0,0,0
0.1516774,0.50555,-0.94427,0.43746,-2041.4,893.82,1147.6,71.235,-66.873,2.5268,0,0,0
0.1517774,0.53534,-0.94181,0.40558,-2080.1,857.43,1222.6,71.195,-65.281,1.0788,0,0,0
0.1518774,0.5648,-0.93827,0.37247,-2119.4,819.58,1299.8,71.128,-63.662,-0.371,0,0,0
0.1519774,0.59319,-0.93398,0.3393,-2158.4,780,1378.4,71.033,-62.017,-1.822,0,0,0
0.1520774,0.62004,-0.9289,0.30674,-2197.2,738.39,1458.8,70.911,-60.345,-3.2737,0,0,0
0.152138752,0.63743,-0.92413,0.28484,-2221.7,712.2,1509.5,70.823,-59.307,-4.1645,0,0,0
0.152200104,0.65456,-0.91869,0.26293,-2245.5,685.19,1560.3,70.725,-58.26,-5.0553,0,0,0
0.152300104,0.68043,-0.90974,0.22799,-2283.4,639.61,1643.8,70.543,-56.533,-6.507,0,0,0
0.152400104,0.70571,-0.89934,0.19231,-2320.1,592.02,1728.1,70.334,-54.781,-7.9577,0,0,0
0.152500104,0.73035,-0.88743,0.15579,-2355.1,542.35,1812.8,70.098,-53.006,-9.4068,0,0,0
0.152600104,0.75296,-0.87451,0.12038,-2388.7,490.46,1898.2,69.835,-51.208,-10.854,0,0,0
0.152700104,0.77451,-0.86031,0.084638,-2421.2,436.54,1984.6,69.544,-49.388,-12.298,0,0,0
0.152800104,0.79514,-0.8451,0.048754,-2452.1,380.41,2071.7,69.227,-47.547,-13.739,0,0,0
0.152900104,0.81358,-0.82936,0.014542,-2482.2,321.84,2160.4,68.883,-45.684,-15.176,0,0,0
0.152934856,0.82234,-0.82363,-1.17E-08,-2493.1,301.42,2191.7,68.757,-45.031,-15.674,0,0,0
0.152934856,0.82234,-0.82363,-1.17E-08,-2493.1,301.42,2191.7,68.757,-45.031,-15.674,0,0,0
0.152984406,0.8304,-0.81426,-0.017496,-2506.8,271.3,2235.5,68.572,-44.097,-16.384,0,0,0
0.153065532,0.84438,-0.79837,-0.047529,-2528.5,220.49,2308,68.254,-42.557,-17.543,0,0,0
